chap_num,para_num,sent_num,token_num,token_str,term_str
6,2,3,3,of,of
6,2,3,4,spending,spending
6,2,3,5,at,at
6,2,3,6,least,least
6,2,3,7,two,two
6,2,3,8,months,months
6,2,3,9,at,at
6,2,3,10,Uppercross,uppercross
6,2,3,11,it,it
6,2,3,12,was,was
6,2,3,13,highly,highly
6,2,3,14,incumbent,incumbent
6,2,3,15,on,on
6,2,3,16,her,her
6,2,3,17,to,to
6,2,3,18,clothe,clothe
6,2,3,19,her,her
6,2,3,20,imagination,imagination
6,2,3,21,her,her
6,2,3,22,memory,memory
6,2,3,23,and,and
6,2,3,24,all,all
6,2,3,25,her,her
6,2,3,26,ideas,ideas
6,2,3,27,in,in
6,2,3,28,as,as
6,2,3,29,much,much
6,2,3,30,of,of
6,2,3,31,Uppercross,uppercross
6,2,3,32,as,as
6,2,3,33,possible,possible
6,3,0,0,She,she
6,3,0,1,had,had
6,3,0,2,no,no
6,3,0,3,dread,dread
6,3,0,4,of,of
6,3,0,5,these,these
6,3,0,6,two,two
6,3,0,7,months,months
6,3,1,0,Mary,mary
6,3,1,1,was,was
6,3,1,2,not,not
6,3,1,3,so,so
6,3,1,4,repulsive,repulsive
6,3,1,5,and,and
6,3,1,6,unsisterly,unsisterly
6,3,1,7,as,as
6,3,1,8,Elizabeth,elizabeth
6,3,1,9,nor,nor
6,3,1,10,so,so
6,3,1,11,inaccessible,inaccessible
6,3,1,12,to,to
6,3,1,13,all,all
6,3,1,14,influence,influence
6,3,1,15,of,of
6,3,1,16,hers,hers
6,3,2,0,neither,neither
6,3,2,1,was,was
6,3,2,2,there,there
6,3,2,3,anything,anything
6,3,2,4,among,among
6,3,2,5,the,the
6,3,2,6,other,other
6,3,2,7,component,component
6,3,2,8,parts,parts
6,3,2,9,of,of
6,3,2,10,the,the
6,3,2,11,cottage,cottage
6,3,2,12,inimical,inimical
6,3,2,13,to,to
6,3,2,14,comfort,comfort
6,3,3,0,She,she
6,3,3,1,was,was
6,3,3,2,always,always
6,3,3,3,on,on
6,3,3,4,friendly,friendly
6,3,3,5,terms,terms
6,3,3,6,with,with
6,3,3,7,her,her
6,3,3,8,brother,brother
6,3,3,9,in,in
6,3,3,10,law,law
6,3,4,0,and,and
6,3,4,1,in,in
6,3,4,2,the,the
6,3,4,3,children,children
6,3,4,4,who,who
6,3,4,5,loved,loved
6,3,4,6,her,her
6,3,4,7,nearly,nearly
6,3,4,8,as,as
6,3,4,9,well,well
6,3,4,10,and,and
6,3,4,11,respected,respected
6,3,4,12,her,her
6,3,4,13,a,a
6,3,4,14,great,great
6,3,4,15,deal,deal
6,3,4,16,more,more
6,3,4,17,than,than
6,3,4,18,their,their
6,3,4,19,mother,mother
6,3,4,20,she,she
6,3,4,21,had,had
6,3,4,22,an,an
6,3,4,23,object,object
6,3,4,24,of,of
6,3,4,25,interest,interest
6,3,4,26,amusement,amusement
6,3,4,27,and,and
6,3,4,28,wholesome,wholesome
6,3,4,29,exertion,exertion
6,4,0,0,Charles,charles
6,4,0,1,Musgrove,musgrove
6,4,0,2,was,was
6,4,0,3,civil,civil
6,4,0,4,and,and
6,4,0,5,agreeable,agreeable
6,4,1,0,in,in
6,4,1,1,sense,sense
6,4,1,2,and,and
6,4,1,3,temper,temper
6,4,1,4,he,he
6,4,1,5,was,was
6,4,1,6,undoubtedly,undoubtedly
6,4,1,7,superior,superior
6,4,1,8,to,to
6,4,1,9,his,his
6,4,1,10,wife,wife
6,4,1,11,but,but
6,4,1,12,not,not
6,4,1,13,of,of
6,4,1,14,powers,powers
6,4,1,15,or,or
6,4,1,16,conversation,conversation
6,4,1,17,or,or
6,4,1,18,grace,grace
6,4,1,19,to,to
6,4,1,20,make,make
6,4,1,21,the,the
6,4,1,22,past,past
6,4,1,23,as,as
6,4,1,24,they,they
6,4,1,25,were,were
6,4,1,26,connected,connected
6,4,1,27,together,together
6,4,1,28,at,at
6,4,1,29,all,all
6,4,1,30,a,a
6,4,1,31,dangerous,dangerous
6,4,1,32,contemplation,contemplation
6,4,2,0,though,though
6,4,2,1,at,at
6,4,2,2,the,the
6,4,2,3,same,same
6,4,2,4,time,time
6,4,2,5,Anne,anne
6,4,2,6,could,could
6,4,2,7,believe,believe
6,4,2,8,with,with
6,4,2,9,Lady,lady
6,4,2,10,Russell,russell
6,4,2,11,that,that
6,4,2,12,a,a
6,4,2,13,more,more
6,4,2,14,equal,equal
6,4,2,15,match,match
6,4,2,16,might,might
6,4,2,17,have,have
6,4,2,18,greatly,greatly
6,4,2,19,improved,improved
6,4,2,20,him,him
6,4,3,0,and,and
6,4,3,1,that,that
6,4,3,2,a,a
6,4,3,3,woman,woman
6,4,3,4,of,of
6,4,3,5,real,real
6,4,3,6,understanding,understanding
6,4,3,7,might,might
6,4,3,8,have,have
6,4,3,9,given,given
6,4,3,10,more,more
6,4,3,11,consequence,consequence
6,4,3,12,to,to
6,4,3,13,his,his
6,4,3,14,character,character
6,4,3,15,and,and
6,4,3,16,more,more
6,4,3,17,usefulness,usefulness
6,4,3,18,rationality,rationality
6,4,3,19,and,and
6,4,3,20,elegance,elegance
6,4,3,21,to,to
6,4,3,22,his,his
6,4,3,23,habits,habits
6,4,3,24,and,and
6,4,3,25,pursuits,pursuits
6,4,4,0,As,as
6,4,4,1,it,it
6,4,4,2,was,was
6,4,4,3,he,he
6,4,4,4,did,did
6,4,4,5,nothing,nothing
6,4,4,6,with,with
6,4,4,7,much,much
6,4,4,8,zeal,zeal
6,4,4,9,but,but
6,4,4,10,sport,sport
6,4,5,0,and,and
6,4,5,1,his,his
6,4,5,2,time,time
6,4,5,3,was,was
6,4,5,4,otherwise,otherwise
6,4,5,5,trifled,trifled
6,4,5,6,away,away
6,4,5,7,without,without
6,4,5,8,benefit,benefit
6,4,5,9,from,from
6,4,5,10,books,books
6,4,5,11,or,or
6,4,5,12,anything,anything
6,4,5,13,else,else
6,4,6,0,He,he
6,4,6,1,had,had
6,4,6,2,very,very
6,4,6,3,good,good
6,4,6,4,spirits,spirits
6,4,6,5,which,which
6,4,6,6,never,never
6,4,6,7,seemed,seemed
6,4,6,8,much,much
6,4,6,9,affected,affected
6,4,6,10,by,by
6,4,6,11,his,his
6,4,6,12,wife,wife
6,4,6,13,s,s
6,4,6,14,occasional,occasional
6,4,6,15,lowness,lowness
6,4,6,16,bore,bore
6,4,6,17,with,with
6,4,6,18,her,her
6,4,6,19,unreasonableness,unreasonableness
6,4,6,20,sometimes,sometimes
6,4,6,21,to,to
6,4,6,22,Anne,anne
6,4,6,23,s,s
6,4,6,24,admiration,admiration
6,4,6,25,and,and
6,4,6,26,upon,upon
6,4,6,27,the,the
6,4,6,28,whole,whole
6,4,6,29,though,though
6,4,6,30,there,there
6,4,6,31,was,was
6,4,6,32,very,very
6,4,6,33,often,often
6,4,6,34,a,a
6,4,6,35,little,little
6,4,6,36,disagreement,disagreement
6,4,6,37,(in,in
6,4,6,38,which,which
6,4,6,39,she,she
6,4,6,40,had,had
6,4,6,41,sometimes,sometimes
6,4,6,42,more,more
6,4,6,43,share,share
6,4,6,44,than,than
6,4,6,45,she,she
6,4,6,46,wished,wished
6,4,6,47,being,being
6,4,6,48,appealed,appealed
6,4,6,49,to,to
6,4,6,50,by,by
6,4,6,51,both,both
6,4,6,52,parties),parties
6,4,6,53,they,they
6,4,6,54,might,might
6,4,6,55,pass,pass
6,4,6,56,for,for
6,4,6,57,a,a
6,4,6,58,happy,happy
6,4,6,59,couple,couple
6,4,7,0,They,they
6,4,7,1,were,were
6,4,7,2,always,always
6,4,7,3,perfectly,perfectly
6,4,7,4,agreed,agreed
6,4,7,5,in,in
6,4,7,6,the,the
6,4,7,7,want,want
6,4,7,8,of,of
6,4,7,9,more,more
6,4,7,10,money,money
6,4,7,11,and,and
6,4,7,12,a,a
6,4,7,13,strong,strong
6,4,7,14,inclination,inclination
6,4,7,15,for,for
6,4,7,16,a,a
6,4,7,17,handsome,handsome
6,4,7,18,present,present
6,4,7,19,from,from
6,4,7,20,his,his
6,4,7,21,father,father
6,4,8,0,but,but
6,4,8,1,here,here
6,4,8,2,as,as
6,4,8,3,on,on
6,4,8,4,most,most
6,4,8,5,topics,topics
6,4,8,6,he,he
6,4,8,7,had,had
6,4,8,8,the,the
6,4,8,9,superiority,superiority
6,4,8,10,for,for
6,4,8,11,while,while
6,4,8,12,Mary,mary
6,4,8,13,thought,thought
6,4,8,14,it,it
6,4,8,15,a,a
6,4,8,16,great,great
6,4,8,17,shame,shame
6,4,8,18,that,that
6,4,8,19,such,such
6,4,8,20,a,a
6,4,8,21,present,present
6,4,8,22,was,was
6,4,8,23,not,not
6,4,8,24,made,made
6,4,8,25,he,he
6,4,8,26,always,always
6,4,8,27,contended,contended
6,4,8,28,for,for
6,4,8,29,his,his
6,4,8,30,father,father
6,4,8,31,s,s
6,4,8,32,having,having
6,4,8,33,many,many
6,4,8,34,other,other
6,4,8,35,uses,uses
6,4,8,36,for,for
6,4,8,37,his,his
6,4,8,38,money,money
6,4,8,39,and,and
6,4,8,40,a,a
6,4,8,41,right,right
6,4,8,42,to,to
6,4,8,43,spend,spend
6,4,8,44,it,it
6,4,8,45,as,as
6,4,8,46,he,he
6,4,8,47,liked,liked
6,5,0,0,As,as
6,5,0,1,to,to
6,5,0,2,the,the
6,5,0,3,management,management
6,5,0,4,of,of
6,5,0,5,their,their
6,5,0,6,children,children
6,5,0,7,his,his
6,5,0,8,theory,theory
6,5,0,9,was,was
6,5,0,10,much,much
6,5,0,11,better,better
6,5,0,12,than,than
6,5,0,13,his,his
6,5,0,14,wife,wife
6,5,0,15,s,s
6,5,0,16,and,and
6,5,0,17,his,his
6,5,0,18,practice,practice
6,5,0,19,not,not
6,5,0,20,so,so
6,5,0,21,bad,bad
6,5,1,0,"""I",i
6,5,1,1,could,could
6,5,1,2,manage,manage
6,5,1,3,them,them
6,5,1,4,very,very
6,5,1,5,well,well
6,5,1,6,if,if
6,5,1,7,it,it
6,5,1,8,were,were
6,5,1,9,not,not
6,5,1,10,for,for
6,5,1,11,Mary,mary
6,5,1,12,s,s
6,5,1,13,interference,interference
6,5,1,14,"""",
6,5,1,15,was,was
6,5,1,16,what,what
6,5,1,17,Anne,anne
6,5,1,18,often,often
6,5,1,19,heard,heard
6,5,1,20,him,him
6,5,1,21,say,say
6,5,1,22,and,and
6,5,1,23,had,had
6,5,1,24,a,a
6,5,1,25,good,good
6,5,1,26,deal,deal
6,5,1,27,of,of
6,5,1,28,faith,faith
6,5,1,29,in,in
6,5,2,0,but,but
6,5,2,1,when,when
6,5,2,2,listening,listening
6,5,2,3,in,in
6,5,2,4,turn,turn
6,5,2,5,to,to
6,5,2,6,Mary,mary
6,5,2,7,s,s
6,5,2,8,reproach,reproach
6,5,2,9,of,of
6,5,2,10,"""Charles",charles
6,5,2,11,spoils,spoils
6,5,2,12,the,the
6,5,2,13,children,children
6,5,2,14,so,so
6,5,2,15,that,that
6,5,2,16,I,i
6,5,2,17,cannot,cannot
6,5,2,18,get,get
6,5,2,19,them,them
6,5,2,20,into,into
6,5,2,21,any,any
6,5,2,22,order,order
6,5,2,23,"""",
6,5,2,24,she,she
6,5,2,25,never,never
6,5,2,26,had,had
6,5,2,27,the,the
6,5,2,28,smallest,smallest
6,5,2,29,temptation,temptation
6,5,2,30,to,to
6,5,2,31,say,say
6,5,2,32,"""Very",very
6,5,2,33,true,true
6,5,3,0,"""",
6,6,0,0,One,one
6,6,0,1,of,of
6,6,0,2,the,the
6,6,0,3,least,least
6,6,0,4,agreeable,agreeable
6,6,0,5,circumstances,circumstances
6,6,0,6,of,of
6,6,0,7,her,her
6,6,0,8,residence,residence
6,6,0,9,there,there
6,6,0,10,was,was
6,6,0,11,her,her
6,6,0,12,being,being
6,6,0,13,treated,treated
6,6,0,14,with,with
6,6,0,15,too,too
6,6,0,16,much,much
6,6,0,17,confidence,confidence
6,6,0,18,by,by
6,6,0,19,all,all
6,6,0,20,parties,parties
6,6,0,21,and,and
6,6,0,22,being,being
6,6,0,23,too,too
6,6,0,24,much,much
6,6,0,25,in,in
6,6,0,26,the,the
6,6,0,27,secret,secret
6,6,0,28,of,of
6,6,0,29,the,the
6,6,0,30,complaints,complaints
6,6,0,31,of,of
6,6,0,32,each,each
6,6,0,33,house,house
6,6,1,0,Known,known
6,6,1,1,to,to
6,6,1,2,have,have
6,6,1,3,some,some
6,6,1,4,influence,influence
6,6,1,5,with,with
6,6,1,6,her,her
6,6,1,7,sister,sister
6,6,1,8,she,she
6,6,1,9,was,was
6,6,1,10,continually,continually
6,6,1,11,requested,requested
6,6,1,12,or,or
6,6,1,13,at,at
6,6,1,14,least,least
6,6,1,15,receiving,receiving
6,6,1,16,hints,hints
6,6,1,17,to,to
6,6,1,18,exert,exert
6,6,1,19,it,it
6,6,1,20,beyond,beyond
6,6,1,21,what,what
6,6,1,22,was,was
6,6,1,23,practicable,practicable
6,6,2,0,"""I",i
6,6,2,1,wish,wish
6,6,2,2,you,you
6,6,2,3,could,could
6,6,2,4,persuade,persuade
6,6,2,5,Mary,mary
6,6,2,6,not,not
6,6,2,7,to,to
6,6,2,8,be,be
6,6,2,9,always,always
6,6,2,10,fancying,fancying
6,6,2,11,herself,herself
6,6,2,12,ill,ill
6,6,2,13,"""",
6,6,2,14,was,was
6,6,2,15,Charles,charles
6,6,2,16,s,s
6,6,2,17,language,language
6,6,3,0,and,and
6,6,3,1,in,in
6,6,3,2,an,an
6,6,3,3,unhappy,unhappy
6,6,3,4,mood,mood
6,6,3,5,thus,thus
6,6,3,6,spoke,spoke
6,6,3,7,Mary,mary
6,6,4,0,"""I",i
6,6,4,1,do,do
6,6,4,2,believe,believe
6,6,4,3,if,if
6,6,4,4,Charles,charles
6,6,4,5,were,were
6,6,4,6,to,to
6,6,4,7,see,see
6,6,4,8,me,me
6,6,4,9,dying,dying
6,6,4,10,he,he
6,6,4,11,would,would
6,6,4,12,not,not
6,6,4,13,think,think
6,6,4,14,there,there
6,6,4,15,was,was
6,6,4,16,anything,anything
6,6,4,17,the,the
6,6,4,18,matter,matter
6,6,4,19,with,with
6,6,4,20,me,me
6,6,5,0,I,i
6,6,5,1,am,am
6,6,5,2,sure,sure
6,6,5,3,Anne,anne
6,6,5,4,if,if
6,6,5,5,you,you
6,6,5,6,would,would
6,6,5,7,you,you
6,6,5,8,might,might
6,6,5,9,persuade,persuade
6,6,5,10,him,him
6,6,5,11,that,that
6,6,5,12,I,i
6,6,5,13,really,really
6,6,5,14,am,am
6,6,5,15,very,very
6,6,5,16,ill,ill
6,6,5,17,a,a
6,6,5,18,great,great
6,6,5,19,deal,deal
6,6,5,20,worse,worse
6,6,5,21,than,than
6,6,5,22,I,i
6,6,5,23,ever,ever
6,6,5,24,own,own
6,6,6,0,"""",
6,7,0,0,Mary,mary
6,7,0,1,s,s
6,7,0,2,declaration,declaration
6,7,0,3,was,was
6,7,0,4,"""I",i
6,7,0,5,hate,hate
6,7,0,6,sending,sending
6,7,0,7,the,the
6,7,0,8,children,children
6,7,0,9,to,to
6,7,0,10,the,the
6,7,0,11,Great,great
6,7,0,12,House,house
6,7,0,13,though,though
6,7,0,14,their,their
6,7,0,15,grandmamma,grandmamma
6,7,0,16,is,is
6,7,0,17,always,always
6,7,0,18,wanting,wanting
6,7,0,19,to,to
6,7,0,20,see,see
6,7,0,21,them,them
6,7,0,22,for,for
6,7,0,23,she,she
6,7,0,24,humours,humours
6,7,0,25,and,and
6,7,0,26,indulges,indulges
6,7,0,27,them,them
6,7,0,28,to,to
6,7,0,29,such,such
6,7,0,30,a,a
6,7,0,31,degree,degree
6,7,0,32,and,and
6,7,0,33,gives,gives
6,7,0,34,them,them
6,7,0,35,so,so
6,7,0,36,much,much
6,7,0,37,trash,trash
6,7,0,38,and,and
6,7,0,39,sweet,sweet
6,7,0,40,things,things
6,7,0,41,that,that
6,7,0,42,they,they
6,7,0,43,are,are
6,7,0,44,sure,sure
6,7,0,45,to,to
6,7,0,46,come,come
6,7,0,47,back,back
6,7,0,48,sick,sick
6,7,0,49,and,and
6,7,0,50,cross,cross
6,7,0,51,for,for
6,7,0,52,the,the
6,7,0,53,rest,rest
6,7,0,54,of,of
6,7,0,55,the,the
6,7,0,56,day,day
6,7,1,0,"""",
6,7,1,1,And,and
6,7,1,2,Mrs,mrs
6,7,1,3,Musgrove,musgrove
6,7,1,4,took,took
6,7,1,5,the,the
6,7,1,6,first,first
6,7,1,7,opportunity,opportunity
6,7,1,8,of,of
6,7,1,9,being,being
6,7,1,10,alone,alone
6,7,1,11,with,with
6,7,1,12,Anne,anne
6,7,1,13,to,to
6,7,1,14,say,say
6,7,1,15,"""Oh",oh
6,7,2,0,Miss,miss
6,7,2,1,Anne,anne
6,7,2,2,I,i
6,7,2,3,cannot,cannot
6,7,2,4,help,help
6,7,2,5,wishing,wishing
6,7,2,6,Mrs,mrs
6,7,2,7,Charles,charles
6,7,2,8,had,had
6,7,2,9,a,a
6,7,2,10,little,little
6,7,2,11,of,of
6,7,2,12,your,your
6,7,2,13,method,method
6,7,2,14,with,with
6,7,2,15,those,those
6,7,2,16,children,children
6,7,3,0,They,they
6,7,3,1,are,are
6,7,3,2,quite,quite
6,7,3,3,different,different
6,7,3,4,creatures,creatures
6,7,3,5,with,with
6,7,3,6,you,you
6,7,4,0,But,but
6,7,4,1,to,to
6,7,4,2,be,be
6,7,4,3,sure,sure
6,7,4,4,in,in
6,7,4,5,general,general
6,7,4,6,they,they
6,7,4,7,are,are
6,7,4,8,so,so
6,7,4,9,spoilt,spoilt
6,7,5,0,It,it
6,7,5,1,is,is
6,7,5,2,a,a
6,7,5,3,pity,pity
6,7,5,4,you,you
6,7,5,5,cannot,cannot
6,7,5,6,put,put
6,7,5,7,your,your
6,7,5,8,sister,sister
6,7,5,9,in,in
6,7,5,10,the,the
6,7,5,11,way,way
6,7,5,12,of,of
6,7,5,13,managing,managing
6,7,5,14,them,them
6,7,6,0,They,they
6,7,6,1,are,are
6,7,6,2,as,as
6,7,6,3,fine,fine
6,7,6,4,healthy,healthy
6,7,6,5,children,children
6,7,6,6,as,as
6,7,6,7,ever,ever
6,7,6,8,were,were
6,7,6,9,seen,seen
6,7,6,10,poor,poor
6,7,6,11,little,little
6,7,6,12,dears,dears
6,7,7,0,without,without
6,7,7,1,partiality,partiality
6,7,8,0,but,but
6,7,8,1,Mrs,mrs
6,7,8,2,Charles,charles
6,7,8,3,knows,knows
6,7,8,4,no,no
6,7,8,5,more,more
6,7,8,6,how,how
6,7,8,7,they,they
6,7,8,8,should,should
6,7,8,9,be,be
6,7,8,10,treated,treated
6,7,8,11,,
6,7,9,0,Bless,bless
6,7,9,1,me,me
6,7,10,0,how,how
6,7,10,1,troublesome,troublesome
6,7,10,2,they,they
6,7,10,3,are,are
6,7,10,4,sometimes,sometimes
6,7,11,0,I,i
6,7,11,1,assure,assure
6,7,11,2,you,you
6,7,11,3,Miss,miss
6,7,11,4,Anne,anne
6,7,11,5,it,it
6,7,11,6,prevents,prevents
6,7,11,7,my,my
6,7,11,8,wishing,wishing
6,7,11,9,to,to
6,7,11,10,see,see
6,7,11,11,them,them
6,7,11,12,at,at
6,7,11,13,our,our
6,7,11,14,house,house
6,7,11,15,so,so
6,7,11,16,often,often
6,7,11,17,as,as
6,7,11,18,I,i
6,7,11,19,otherwise,otherwise
6,7,11,20,should,should
6,7,12,0,I,i
6,7,12,1,believe,believe
6,7,12,2,Mrs,mrs
6,7,12,3,Charles,charles
6,7,12,4,is,is
6,7,12,5,not,not
6,7,12,6,quite,quite
6,7,12,7,pleased,pleased
6,7,12,8,with,with
6,7,12,9,my,my
6,7,12,10,not,not
6,7,12,11,inviting,inviting
6,7,12,12,them,them
6,7,12,13,oftener,oftener
6,7,13,0,but,but
6,7,13,1,you,you
6,7,13,2,know,know
6,7,13,3,it,it
6,7,13,4,is,is
6,7,13,5,very,very
6,7,13,6,bad,bad
6,7,13,7,to,to
6,7,13,8,have,have
6,7,13,9,children,children
6,7,13,10,with,with
6,7,13,11,one,one
6,7,13,12,that,that
6,7,13,13,one,one
6,7,13,14,is,is
6,7,13,15,obligated,obligated
6,7,13,16,to,to
6,7,13,17,be,be
6,7,13,18,checking,checking
6,7,13,19,every,every
6,7,13,20,moment,moment
6,7,14,0,"""don",don
6,7,14,1,t,t
6,7,14,2,do,do
6,7,14,3,this,this
6,7,14,4,"""",
6,7,14,5,and,and
6,7,14,6,"""don",don
6,7,14,7,t,t
6,7,14,8,do,do
6,7,14,9,that,that
6,7,15,0,"""",
6,7,15,1,or,or
6,7,15,2,that,that
6,7,15,3,one,one
6,7,15,4,can,can
6,7,15,5,only,only
6,7,15,6,keep,keep
6,7,15,7,in,in
6,7,15,8,tolerable,tolerable
6,7,15,9,order,order
6,7,15,10,by,by
6,7,15,11,more,more
6,7,15,12,cake,cake
6,7,15,13,than,than
6,7,15,14,is,is
6,7,15,15,good,good
6,7,15,16,for,for
6,7,15,17,them,them
6,7,16,0,"""",
6,8,0,0,She,she
6,8,0,1,had,had
6,8,0,2,this,this
6,8,0,3,communication,communication
6,8,0,4,moreover,moreover
6,8,0,5,from,from
6,8,0,6,Mary,mary
6,8,1,0,"""Mrs",mrs
6,8,1,1,Musgrove,musgrove
6,8,1,2,thinks,thinks
6,8,1,3,all,all
6,8,1,4,her,her
6,8,1,5,servants,servants
6,8,1,6,so,so
6,8,1,7,steady,steady
6,8,1,8,that,that
6,8,1,9,it,it
6,8,1,10,would,would
6,8,1,11,be,be
6,8,1,12,high,high
6,8,1,13,treason,treason
6,8,1,14,to,to
6,8,1,15,call,call
6,8,1,16,it,it
6,8,1,17,in,in
6,8,1,18,question,question
6,8,2,0,but,but
6,8,2,1,I,i
6,8,2,2,am,am
6,8,2,3,sure,sure
6,8,2,4,without,without
6,8,2,5,exaggeration,exaggeration
6,8,2,6,that,that
6,8,2,7,her,her
6,8,2,8,upper,upper
6,8,2,9,house,house
6,8,2,10,maid,maid
6,8,2,11,and,and
6,8,2,12,laundry,laundry
6,8,2,13,maid,maid
6,8,2,14,instead,instead
6,8,2,15,of,of
6,8,2,16,being,being
6,8,2,17,in,in
6,8,2,18,their,their
6,8,2,19,business,business
6,8,2,20,are,are
6,8,2,21,gadding,gadding
6,8,2,22,about,about
6,8,2,23,the,the
6,8,2,24,village,village
6,8,2,25,all,all
6,8,2,26,day,day
6,8,2,27,long,long
6,8,3,0,I,i
6,8,3,1,meet,meet
6,8,3,2,them,them
6,8,3,3,wherever,wherever
6,8,3,4,I,i
6,8,3,5,go,go
6,8,4,0,and,and
6,8,4,1,I,i
6,8,4,2,declare,declare
6,8,4,3,I,i
6,8,4,4,never,never
6,8,4,5,go,go
6,8,4,6,twice,twice
6,8,4,7,into,into
6,8,4,8,my,my
6,8,4,9,nursery,nursery
6,8,4,10,without,without
6,8,4,11,seeing,seeing
6,8,4,12,something,something
6,8,4,13,of,of
6,8,4,14,them,them
6,8,5,0,If,if
6,8,5,1,Jemima,jemima
6,8,5,2,were,were
6,8,5,3,not,not
6,8,5,4,the,the
6,8,5,5,trustiest,trustiest
6,8,5,6,steadiest,steadiest
6,8,5,7,creature,creature
6,8,5,8,in,in
6,8,5,9,the,the
6,8,5,10,world,world
6,8,5,11,it,it
6,8,5,12,would,would
6,8,5,13,be,be
6,8,5,14,enough,enough
6,8,5,15,to,to
6,8,5,16,spoil,spoil
6,8,5,17,her,her
6,8,6,0,for,for
6,8,6,1,she,she
6,8,6,2,tells,tells
6,8,6,3,me,me
6,8,6,4,they,they
6,8,6,5,are,are
6,8,6,6,always,always
6,8,6,7,tempting,tempting
6,8,6,8,her,her
6,8,6,9,to,to
6,8,6,10,take,take
6,8,6,11,a,a
6,8,6,12,walk,walk
6,8,6,13,with,with
6,8,6,14,them,them
6,8,7,0,"""",
6,8,7,1,And,and
6,8,7,2,on,on
6,8,7,3,Mrs,mrs
6,8,7,4,Musgrove,musgrove
6,8,7,5,s,s
6,8,7,6,side,side
6,8,7,7,it,it
6,8,7,8,was,was
6,8,7,9,"""I",i
6,8,7,10,make,make
6,8,7,11,a,a
6,8,7,12,rule,rule
6,8,7,13,of,of
6,8,7,14,never,never
6,8,7,15,interfering,interfering
6,8,7,16,in,in
6,8,7,17,any,any
6,8,7,18,of,of
6,8,7,19,my,my
6,8,7,20,daughter,daughter
6,8,7,21,in,in
6,8,7,22,law,law
6,8,7,23,s,s
6,8,7,24,concerns,concerns
6,8,7,25,for,for
6,8,7,26,I,i
6,8,7,27,know,know
6,8,7,28,it,it
6,8,7,29,would,would
6,8,7,30,not,not
6,8,7,31,do,do
6,8,8,0,but,but
6,8,8,1,I,i
6,8,8,2,shall,shall
6,8,8,3,tell,tell
6,8,8,4,you,you
6,8,8,5,Miss,miss
6,8,8,6,Anne,anne
6,8,8,7,because,because
6,8,8,8,you,you
6,8,8,9,may,may
6,8,8,10,be,be
6,8,8,11,able,able
6,8,8,12,to,to
6,8,8,13,set,set
6,8,8,14,things,things
6,8,8,15,to,to
6,8,8,16,rights,rights
6,8,8,17,that,that
6,8,8,18,I,i
6,8,8,19,have,have
6,8,8,20,no,no
6,8,8,21,very,very
6,8,8,22,good,good
6,8,8,23,opinion,opinion
6,8,8,24,of,of
6,8,8,25,Mrs,mrs
6,8,8,26,Charles,charles
6,8,8,27,s,s
6,8,8,28,nursery,nursery
6,8,8,29,maid,maid
6,8,9,0,I,i
6,8,9,1,hear,hear
6,8,9,2,strange,strange
6,8,9,3,stories,stories
6,8,9,4,of,of
6,8,9,5,her,her
6,8,10,0,she,she
6,8,10,1,is,is
6,8,10,2,always,always
6,8,10,3,upon,upon
6,8,10,4,the,the
6,8,10,5,gad,gad
6,8,11,0,and,and
6,8,11,1,from,from
6,8,11,2,my,my
6,8,11,3,own,own
6,8,11,4,knowledge,knowledge
6,8,11,5,I,i
6,8,11,6,can,can
6,8,11,7,declare,declare
6,8,11,8,she,she
6,8,11,9,is,is
6,8,11,10,such,such
6,8,11,11,a,a
6,8,11,12,fine,fine
6,8,11,13,dressing,dressing
6,8,11,14,lady,lady
6,8,11,15,that,that
6,8,11,16,she,she
6,8,11,17,is,is
6,8,11,18,enough,enough
6,8,11,19,to,to
6,8,11,20,ruin,ruin
6,8,11,21,any,any
6,8,11,22,servants,servants
6,8,11,23,she,she
6,8,11,24,comes,comes
6,8,11,25,near,near
6,8,12,0,Mrs,mrs
6,8,12,1,Charles,charles
6,8,12,2,quite,quite
6,8,12,3,swears,swears
6,8,12,4,by,by
6,8,12,5,her,her
6,8,12,6,I,i
6,8,12,7,know,know
6,8,13,0,but,but
6,8,13,1,I,i
6,8,13,2,just,just
6,8,13,3,give,give
6,8,13,4,you,you
6,8,13,5,this,this
6,8,13,6,hint,hint
6,8,13,7,that,that
6,8,13,8,you,you
6,8,13,9,may,may
6,8,13,10,be,be
6,8,13,11,upon,upon
6,8,13,12,the,the
6,8,13,13,watch,watch
6,8,14,0,because,because
6,8,14,1,if,if
6,8,14,2,you,you
6,8,14,3,see,see
6,8,14,4,anything,anything
6,8,14,5,amiss,amiss
6,8,14,6,you,you
6,8,14,7,need,need
6,8,14,8,not,not
6,8,14,9,be,be
6,8,14,10,afraid,afraid
6,8,14,11,of,of
6,8,14,12,mentioning,mentioning
6,8,14,13,it,it
6,8,15,0,"""",
6,9,0,0,Again,again
6,9,0,1,it,it
6,9,0,2,was,was
6,9,0,3,Mary,mary
6,9,0,4,s,s
6,9,0,5,complaint,complaint
6,9,0,6,that,that
6,9,0,7,Mrs,mrs
6,9,0,8,Musgrove,musgrove
6,9,0,9,was,was
6,9,0,10,very,very
6,9,0,11,apt,apt
6,9,0,12,not,not
6,9,0,13,to,to
6,9,0,14,give,give
6,9,0,15,her,her
6,9,0,16,the,the
6,9,0,17,precedence,precedence
