chap_num,para_num,sent_num,token_num,token_str
29,20,3,12,to
29,20,3,13,you
29,21,0,0,This
29,21,0,1,as
29,21,0,2,every
29,21,0,3,thing
29,21,0,4,else
29,21,0,5,would
29,21,0,6,have
29,21,0,7,been
29,21,0,8,was
29,21,0,9,too
29,21,0,10,much
29,21,0,11,for
29,21,0,12,Marianne
29,21,0,13,who
29,21,0,14,could
29,21,0,15,only
29,21,0,16,exclaim
29,21,0,17,in
29,21,0,18,the
29,21,0,19,anguish
29,21,0,20,of
29,21,0,21,her
29,21,0,22,heart
29,21,0,23,
29,21,1,0,Oh
29,21,2,0,
29,21,2,1,Elinor
29,21,2,2,I
29,21,2,3,am
29,21,2,4,miserable
29,21,2,5,indeed
29,21,2,6,
29,21,3,0,
29,21,3,1,before
29,21,3,2,her
29,21,3,3,voice
29,21,3,4,was
29,21,3,5,entirely
29,21,3,6,lost
29,21,3,7,in
29,21,3,8,sobs
29,22,0,0,Elinor
29,22,0,1,could
29,22,0,2,no
29,22,0,3,longer
29,22,0,4,witness
29,22,0,5,this
29,22,0,6,torrent
29,22,0,7,of
29,22,0,8,unresisted
29,22,0,9,grief
29,22,0,10,in
29,22,0,11,silence
29,23,1,0,Exert
29,23,1,1,yourself
29,23,1,2,dear
29,23,1,3,Marianne
29,23,1,4,
29,23,2,0,
29,23,2,1,she
29,23,2,2,cried
29,23,2,3,
29,23,3,0,if
29,23,3,1,you
29,23,3,2,would
29,23,3,3,not
29,23,3,4,kill
29,23,3,5,yourself
29,23,3,6,and
29,23,3,7,all
29,23,3,8,who
29,23,3,9,love
29,23,3,10,you
29,23,4,0,
29,23,4,1,Think
29,23,4,2,of
29,23,4,3,your
29,23,4,4,mother
29,23,5,0,
29,23,5,1,think
29,23,5,2,of
29,23,5,3,her
29,23,5,4,misery
29,23,5,5,while
29,23,5,6,YOU
29,23,5,7,suffer
29,23,6,0,
29,23,6,1,for
29,23,6,2,her
29,23,6,3,sake
29,23,6,4,you
29,23,6,5,must
29,23,6,6,exert
29,23,6,7,yourself
29,24,1,0,I
29,24,1,1,cannot
29,24,1,2,I
29,24,1,3,cannot
29,24,1,4,
29,24,2,0,
29,24,2,1,cried
29,24,2,2,Marianne
29,24,4,0,leave
29,24,4,1,me
29,24,4,2,leave
29,24,4,3,me
29,24,4,4,if
29,24,4,5,I
29,24,4,6,distress
29,24,4,7,you
29,24,5,0,
29,24,5,1,leave
29,24,5,2,me
29,24,5,3,hate
29,24,5,4,me
29,24,5,5,forget
29,24,5,6,me
29,24,6,0,
29,24,6,1,but
29,24,6,2,do
29,24,6,3,not
29,24,6,4,torture
29,24,6,5,me
29,24,6,6,so
29,24,7,0,
29,24,7,1,Oh
29,24,8,0,
29,24,8,1,how
29,24,8,2,easy
29,24,8,3,for
29,24,8,4,those
29,24,8,5,who
29,24,8,6,have
29,24,8,7,no
29,24,8,8,sorrow
29,24,8,9,of
29,24,8,10,their
29,24,8,11,own
29,24,8,12,to
29,24,8,13,talk
29,24,8,14,of
29,24,8,15,exertion
29,24,9,0,
29,24,9,1,Happy
29,24,9,2,happy
29,24,9,3,Elinor
29,24,9,4,YOU
29,24,9,5,cannot
29,24,9,6,have
29,24,9,7,an
29,24,9,8,idea
29,24,9,9,of
29,24,9,10,what
29,24,9,11,I
29,24,9,12,suffer
29,25,1,0,Do
29,25,1,1,you
29,25,1,2,call
29,25,1,3,ME
29,25,1,4,happy
29,25,1,5,Marianne
29,25,2,0,
29,25,2,1,Ah
29,25,3,0,
29,25,3,1,if
29,25,3,2,you
29,25,3,3,knew
29,25,4,0,
29,25,4,1,And
29,25,4,2,can
29,25,4,3,you
29,25,4,4,believe
29,25,4,5,me
29,25,4,6,to
29,25,4,7,be
29,25,4,8,so
29,25,4,9,while
29,25,4,10,I
29,25,4,11,see
29,25,4,12,you
29,25,4,13,so
29,25,4,14,wretched
29,26,1,0,Forgive
29,26,1,1,me
29,26,1,2,forgive
29,26,1,3,me
29,26,1,4,
29,26,2,0,
29,26,2,1,throwing
29,26,2,2,her
29,26,2,3,arms
29,26,2,4,round
29,26,2,5,her
29,26,2,6,sister
29,26,2,7,s
29,26,2,8,neck
29,26,4,0,I
29,26,4,1,know
29,26,4,2,you
29,26,4,3,feel
29,26,4,4,for
29,26,4,5,me
29,26,5,0,
29,26,5,1,I
29,26,5,2,know
29,26,5,3,what
29,26,5,4,a
29,26,5,5,heart
29,26,5,6,you
29,26,5,7,have
29,26,6,0,
29,26,6,1,but
29,26,6,2,yet
29,26,6,3,you
29,26,6,4,are
29,26,6,5,you
29,26,6,6,must
29,26,6,7,be
29,26,6,8,happy
29,26,7,0,
29,26,7,1,Edward
29,26,7,2,loves
29,26,7,3,you
29,26,7,4,what
29,26,7,5,oh
29,26,7,6,what
29,26,7,7,can
29,26,7,8,do
29,26,7,9,away
29,26,7,10,such
29,26,7,11,happiness
29,26,7,12,as
29,26,7,13,that
29,27,1,0,Many
29,27,1,1,many
29,27,1,2,circumstances
29,27,1,3,
29,27,2,0,
29,27,2,1,said
29,27,2,2,Elinor
29,27,2,3,solemnly
29,28,1,0,No
29,28,1,1,no
29,28,1,2,no
29,28,1,3,
29,28,2,0,
29,28,2,1,cried
29,28,2,2,Marianne
29,28,2,3,wildly
29,28,2,4,
29,28,3,0,he
29,28,3,1,loves
29,28,3,2,you
29,28,3,3,and
29,28,3,4,only
29,28,3,5,you
29,28,4,0,
29,28,4,1,You
29,28,4,2,CAN
29,28,4,3,have
29,28,4,4,no
29,28,4,5,grief
29,29,1,0,I
29,29,1,1,can
29,29,1,2,have
29,29,1,3,no
29,29,1,4,pleasure
29,29,1,5,while
29,29,1,6,I
29,29,1,7,see
29,29,1,8,you
29,29,1,9,in
29,29,1,10,this
29,29,1,11,state
29,30,1,0,And
29,30,1,1,you
29,30,1,2,will
29,30,1,3,never
29,30,1,4,see
29,30,1,5,me
29,30,1,6,otherwise
29,30,2,0,
29,30,2,1,Mine
29,30,2,2,is
29,30,2,3,a
29,30,2,4,misery
29,30,2,5,which
29,30,2,6,nothing
29,30,2,7,can
29,30,2,8,do
29,30,2,9,away
29,31,1,0,You
29,31,1,1,must
29,31,1,2,not
29,31,1,3,talk
29,31,1,4,so
29,31,1,5,Marianne
29,31,2,0,
29,31,2,1,Have
29,31,2,2,you
29,31,2,3,no
29,31,2,4,comforts
29,31,3,0,
29,31,3,1,no
29,31,3,2,friends
29,31,4,0,
29,31,4,1,Is
29,31,4,2,your
29,31,4,3,loss
29,31,4,4,such
29,31,4,5,as
29,31,4,6,leaves
29,31,4,7,no
29,31,4,8,opening
29,31,4,9,for
29,31,4,10,consolation
29,31,5,0,
29,31,5,1,Much
29,31,5,2,as
29,31,5,3,you
29,31,5,4,suffer
29,31,5,5,now
29,31,5,6,think
29,31,5,7,of
29,31,5,8,what
29,31,5,9,you
29,31,5,10,would
29,31,5,11,have
29,31,5,12,suffered
29,31,5,13,if
29,31,5,14,the
29,31,5,15,discovery
29,31,5,16,of
29,31,5,17,his
29,31,5,18,character
29,31,5,19,had
29,31,5,20,been
29,31,5,21,delayed
29,31,5,22,to
29,31,5,23,a
29,31,5,24,later
29,31,5,25,period
29,31,5,26,if
29,31,5,27,your
29,31,5,28,engagement
29,31,5,29,had
29,31,5,30,been
29,31,5,31,carried
29,31,5,32,on
29,31,5,33,for
29,31,5,34,months
29,31,5,35,and
29,31,5,36,months
29,31,5,37,as
29,31,5,38,it
29,31,5,39,might
29,31,5,40,have
29,31,5,41,been
29,31,5,42,before
29,31,5,43,he
29,31,5,44,chose
29,31,5,45,to
29,31,5,46,put
29,31,5,47,an
29,31,5,48,end
29,31,5,49,to
29,31,5,50,it
29,31,6,0,
29,31,6,1,Every
29,31,6,2,additional
29,31,6,3,day
29,31,6,4,of
29,31,6,5,unhappy
29,31,6,6,confidence
29,31,6,7,on
29,31,6,8,your
29,31,6,9,side
29,31,6,10,would
29,31,6,11,have
29,31,6,12,made
29,31,6,13,the
29,31,6,14,blow
29,31,6,15,more
29,31,6,16,dreadful
29,32,1,0,Engagement
29,32,2,0,
29,32,2,1,cried
29,32,2,2,Marianne
29,32,2,3,
29,32,3,0,there
29,32,3,1,has
29,32,3,2,been
29,32,3,3,no
29,32,3,4,engagement
29,33,1,0,No
29,33,1,1,engagement
29,34,1,0,No
29,34,1,1,he
29,34,1,2,is
29,34,1,3,not
29,34,1,4,so
29,34,1,5,unworthy
29,34,1,6,as
29,34,1,7,you
29,34,1,8,believe
29,34,1,9,him
29,34,2,0,
29,34,2,1,He
29,34,2,2,has
29,34,2,3,broken
29,34,2,4,no
29,34,2,5,faith
29,34,2,6,with
29,34,2,7,me
29,35,1,0,But
29,35,1,1,he
29,35,1,2,told
29,35,1,3,you
29,35,1,4,that
29,35,1,5,he
29,35,1,6,loved
29,35,1,7,you
29,36,1,0,Yes
29,36,1,1,no
29,36,1,2,never
29,36,1,3,absolutely
29,36,2,0,
29,36,2,1,It
29,36,2,2,was
29,36,2,3,every
29,36,2,4,day
29,36,2,5,implied
29,36,2,6,but
29,36,2,7,never
29,36,2,8,professedly
29,36,2,9,declared
29,36,3,0,
29,36,3,1,Sometimes
29,36,3,2,I
29,36,3,3,thought
29,36,3,4,it
29,36,3,5,had
29,36,3,6,been
29,36,3,7,but
29,36,3,8,it
29,36,3,9,never
29,36,3,10,was
29,37,1,0,Yet
29,37,1,1,you
29,37,1,2,wrote
29,37,1,3,to
29,37,1,4,him
29,37,2,0,
29,37,2,1,
29,38,1,0,Yes
29,38,1,1,could
29,38,1,2,that
29,38,1,3,be
29,38,1,4,wrong
29,38,1,5,after
29,38,1,6,all
29,38,1,7,that
29,38,1,8,had
29,38,1,9,passed
29,38,2,0,
29,38,2,1,But
29,38,2,2,I
29,38,2,3,cannot
29,38,2,4,talk
29,39,0,0,Elinor
29,39,0,1,said
29,39,0,2,no
29,39,0,3,more
29,39,0,4,and
29,39,0,5,turning
29,39,0,6,again
29,39,0,7,to
29,39,0,8,the
29,39,0,9,three
29,39,0,10,letters
29,39,0,11,which
29,39,0,12,now
29,39,0,13,raised
29,39,0,14,a
29,39,0,15,much
29,39,0,16,stronger
29,39,0,17,curiosity
29,39,0,18,than
29,39,0,19,before
29,39,0,20,directly
29,39,0,21,ran
29,39,0,22,over
29,39,0,23,the
29,39,0,24,contents
29,39,0,25,of
29,39,0,26,all
29,39,1,0,
29,39,1,1,The
29,39,1,2,first
29,39,1,3,which
29,39,1,4,was
29,39,1,5,what
29,39,1,6,her
29,39,1,7,sister
29,39,1,8,had
29,39,1,9,sent
29,39,1,10,him
29,39,1,11,on
29,39,1,12,their
29,39,1,13,arrival
29,39,1,14,in
29,39,1,15,town
29,39,1,16,was
29,39,1,17,to
29,39,1,18,this
29,39,1,19,effect
29,40,0,0,Berkeley
29,40,0,1,Street
29,40,0,2,January
29,41,1,0,How
29,41,1,1,surprised
29,41,1,2,you
29,41,1,3,will
29,41,1,4,be
29,41,1,5,Willoughby
29,41,1,6,on
29,41,1,7,receiving
29,41,1,8,this
29,41,2,0,
29,41,2,1,and
29,41,2,2,I
29,41,2,3,think
29,41,2,4,you
29,41,2,5,will
29,41,2,6,feel
29,41,2,7,something
29,41,2,8,more
29,41,2,9,than
29,41,2,10,surprise
29,41,2,11,when
29,41,2,12,you
29,41,2,13,know
29,41,2,14,that
29,41,2,15,I
29,41,2,16,am
29,41,2,17,in
29,41,2,18,town
29,41,3,0,
29,41,3,1,An
29,41,3,2,opportunity
29,41,3,3,of
29,41,3,4,coming
29,41,3,5,hither
29,41,3,6,though
29,41,3,7,with
29,41,3,8,Mrs
29,41,4,0,
29,41,4,1,Jennings
29,41,4,2,was
29,41,4,3,a
29,41,4,4,temptation
29,41,4,5,we
29,41,4,6,could
29,41,4,7,not
29,41,4,8,resist
29,41,5,0,
29,41,5,1,I
29,41,5,2,wish
29,41,5,3,you
29,41,5,4,may
29,41,5,5,receive
29,41,5,6,this
29,41,5,7,in
29,41,5,8,time
29,41,5,9,to
29,41,5,10,come
29,41,5,11,here
29,41,5,12,to
29,41,5,13,night
29,41,5,14,but
29,41,5,15,I
29,41,5,16,will
29,41,5,17,not
29,41,5,18,depend
29,41,5,19,on
29,41,5,20,it
29,41,6,0,
29,41,6,1,At
29,41,6,2,any
29,41,6,3,rate
29,41,6,4,I
29,41,6,5,shall
29,41,6,6,expect
29,41,6,7,you
29,41,6,8,to
29,41,6,9,morrow
29,41,7,0,
29,41,7,1,For
29,41,7,2,the
29,41,7,3,present
29,41,7,4,adieu
29,42,1,0,M
29,42,2,0,D
29,43,0,0,Her
29,43,0,1,second
29,43,0,2,note
29,43,0,3,which
29,43,0,4,had
29,43,0,5,been
29,43,0,6,written
29,43,0,7,on
29,43,0,8,the
29,43,0,9,morning
29,43,0,10,after
29,43,0,11,the
29,43,0,12,dance
29,43,0,13,at
29,43,0,14,the
29,43,0,15,Middletons
29,43,0,16,was
29,43,0,17,in
29,43,0,18,these
29,43,0,19,words
29,43,1,0,
29,43,1,1,
29,44,1,0,I
29,44,1,1,cannot
29,44,1,2,express
29,44,1,3,my
29,44,1,4,disappointment
29,44,1,5,in
29,44,1,6,having
29,44,1,7,missed
29,44,1,8,you
29,44,1,9,the
29,44,1,10,day
29,44,1,11,before
29,44,1,12,yesterday
29,44,1,13,nor
29,44,1,14,my
29,44,1,15,astonishment
29,44,1,16,at
29,44,1,17,not
29,44,1,18,having
29,44,1,19,received
29,44,1,20,any
29,44,1,21,answer
29,44,1,22,to
29,44,1,23,a
29,44,1,24,note
29,44,1,25,which
29,44,1,26,I
29,44,1,27,sent
29,44,1,28,you
29,44,1,29,above
29,44,1,30,a
29,44,1,31,week
29,44,1,32,ago
29,44,2,0,
29,44,2,1,I
29,44,2,2,have
29,44,2,3,been
29,44,2,4,expecting
29,44,2,5,to
29,44,2,6,hear
29,44,2,7,from
29,44,2,8,you
29,44,2,9,and
29,44,2,10,still
29,44,2,11,more
29,44,2,12,to
29,44,2,13,see
29,44,2,14,you
29,44,2,15,every
29,44,2,16,hour
29,44,2,17,of
29,44,2,18,the
29,44,2,19,day
29,44,3,0,
29,44,3,1,Pray
29,44,3,2,call
29,44,3,3,again
29,44,3,4,as
29,44,3,5,soon
29,44,3,6,as
29,44,3,7,possible
29,44,3,8,and
29,44,3,9,explain
29,44,3,10,the
29,44,3,11,reason
29,44,3,12,of
29,44,3,13,my
29,44,3,14,having
29,44,3,15,expected
29,44,3,16,this
29,44,3,17,in
29,44,3,18,vain
29,44,4,0,
29,44,4,1,You
29,44,4,2,had
29,44,4,3,better
29,44,4,4,come
29,44,4,5,earlier
29,44,4,6,another
29,44,4,7,time
29,44,4,8,because
29,44,4,9,we
29,44,4,10,are
29,44,4,11,generally
29,44,4,12,out
29,44,4,13,by
29,44,4,14,one
29,44,5,0,
29,44,5,1,We
29,44,5,2,were
29,44,5,3,last
29,44,5,4,night
29,44,5,5,at
29,44,5,6,Lady
29,44,5,7,Middleton
29,44,5,8,s
29,44,5,9,where
29,44,5,10,there
29,44,5,11,was
29,44,5,12,a
29,44,5,13,dance
29,44,6,0,
29,44,6,1,I
29,44,6,2,have
29,44,6,3,been
29,44,6,4,told
29,44,6,5,that
29,44,6,6,you
29,44,6,7,were
29,44,6,8,asked
29,44,6,9,to
29,44,6,10,be
29,44,6,11,of
29,44,6,12,the
29,44,6,13,party
29,44,7,0,
29,44,7,1,But
29,44,7,2,could
29,44,7,3,it
29,44,7,4,be
29,44,7,5,so
29,44,8,0,
29,44,8,1,You
29,44,8,2,must
29,44,8,3,be
29,44,8,4,very
29,44,8,5,much
29,44,8,6,altered
29,44,8,7,indeed
29,44,8,8,since
29,44,8,9,we
29,44,8,10,parted
29,44,8,11,if
29,44,8,12,that
29,44,8,13,could
29,44,8,14,be
29,44,8,15,the
29,44,8,16,case
29,44,8,17,and
29,44,8,18,you
29,44,8,19,not
29,44,8,20,there
29,44,9,0,
29,44,9,1,But
29,44,9,2,I
29,44,9,3,will
29,44,9,4,not
29,44,9,5,suppose
29,44,9,6,this
29,44,9,7,possible
29,44,9,8,and
29,44,9,9,I
29,44,9,10,hope
29,44,9,11,very
29,44,9,12,soon
29,44,9,13,to
29,44,9,14,receive
29,44,9,15,your
29,44,9,16,personal
29,44,9,17,assurance
29,44,9,18,of
29,44,9,19,its
29,44,9,20,being
29,44,9,21,otherwise
29,45,1,0,M
29,45,2,0,D
29,46,0,0,The
29,46,0,1,contents
29,46,0,2,of
29,46,0,3,her
29,46,0,4,last
29,46,0,5,note
29,46,0,6,to
29,46,0,7,him
29,46,0,8,were
29,46,0,9,these
29,46,1,0,
29,46,1,1,
29,47,1,0,What
29,47,1,1,am
29,47,1,2,I
29,47,1,3,to
29,47,1,4,imagine
29,47,1,5,Willoughby
29,47,1,6,by
29,47,1,7,your
29,47,1,8,behaviour
29,47,1,9,last
29,47,1,10,night
29,47,2,0,
29,47,2,1,Again
29,47,2,2,I
29,47,2,3,demand
29,47,2,4,an
29,47,2,5,explanation
29,47,2,6,of
29,47,2,7,it
29,47,3,0,
29,47,3,1,I
29,47,3,2,was
29,47,3,3,prepared
29,47,3,4,to
29,47,3,5,meet
29,47,3,6,you
29,47,3,7,with
29,47,3,8,the
29,47,3,9,pleasure
29,47,3,10,which
29,47,3,11,our
29,47,3,12,separation
29,47,3,13,naturally
29,47,3,14,produced
29,47,3,15,with
29,47,3,16,the
29,47,3,17,familiarity
29,47,3,18,which
29,47,3,19,our
29,47,3,20,intimacy
29,47,3,21,at
29,47,3,22,Barton
29,47,3,23,appeared
29,47,3,24,to
29,47,3,25,me
29,47,3,26,to
29,47,3,27,justify
29,47,4,0,
29,47,4,1,I
29,47,4,2,was
29,47,4,3,repulsed
29,47,4,4,indeed
29,47,5,0,
29,47,5,1,I
29,47,5,2,have
29,47,5,3,passed
29,47,5,4,a
29,47,5,5,wretched
29,47,5,6,night
29,47,5,7,in
29,47,5,8,endeavouring
29,47,5,9,to
29,47,5,10,excuse
29,47,5,11,a
29,47,5,12,conduct
29,47,5,13,which
29,47,5,14,can
29,47,5,15,scarcely
29,47,5,16,be
29,47,5,17,called
29,47,5,18,less
29,47,5,19,than
29,47,5,20,insulting
29,47,6,0,
29,47,6,1,but
29,47,6,2,though
29,47,6,3,I
29,47,6,4,have
29,47,6,5,not
29,47,6,6,yet
29,47,6,7,been
29,47,6,8,able
29,47,6,9,to
29,47,6,10,form
29,47,6,11,any
29,47,6,12,reasonable
29,47,6,13,apology
29,47,6,14,for
29,47,6,15,your
29,47,6,16,behaviour
29,47,6,17,I
29,47,6,18,am
29,47,6,19,perfectly
29,47,6,20,ready
29,47,6,21,to
29,47,6,22,hear
29,47,6,23,your
29,47,6,24,justification
29,47,6,25,of
29,47,6,26,it
29,47,7,0,
29,47,7,1,You
29,47,7,2,have
29,47,7,3,perhaps
29,47,7,4,been
29,47,7,5,misinformed
29,47,7,6,or
29,47,7,7,purposely
29,47,7,8,deceived
29,47,7,9,in
29,47,7,10,something
29,47,7,11,concerning
29,47,7,12,me
29,47,7,13,which
29,47,7,14,may
29,47,7,15,have
29,47,7,16,lowered
29,47,7,17,me
29,47,7,18,in
29,47,7,19,your
29,47,7,20,opinion
29,47,8,0,
29,47,8,1,Tell
29,47,8,2,me
29,47,8,3,what
29,47,8,4,it
29,47,8,5,is
29,47,8,6,explain
29,47,8,7,the
29,47,8,8,grounds
29,47,8,9,on
29,47,8,10,which
29,47,8,11,you
29,47,8,12,acted
29,47,8,13,and
29,47,8,14,I
29,47,8,15,shall
29,47,8,16,be
29,47,8,17,satisfied
29,47,8,18,in
29,47,8,19,being
29,47,8,20,able
29,47,8,21,to
29,47,8,22,satisfy
29,47,8,23,you
29,47,9,0,
29,47,9,1,It
29,47,9,2,would
29,47,9,3,grieve
29,47,9,4,me
29,47,9,5,indeed
29,47,9,6,to
29,47,9,7,be
29,47,9,8,obliged
29,47,9,9,to
29,47,9,10,think
29,47,9,11,ill
29,47,9,12,of
29,47,9,13,you
29,47,10,0,
29,47,10,1,but
29,47,10,2,if
29,47,10,3,I
29,47,10,4,am
29,47,10,5,to
29,47,10,6,do
29,47,10,7,it
29,47,10,8,if
29,47,10,9,I
29,47,10,10,am
29,47,10,11,to
29,47,10,12,learn
29,47,10,13,that
29,47,10,14,you
29,47,10,15,are
29,47,10,16,not
29,47,10,17,what
29,47,10,18,we
29,47,10,19,have
29,47,10,20,hitherto
29,47,10,21,believed
29,47,10,22,you
29,47,10,23,that
29,47,10,24,your
29,47,10,25,regard
29,47,10,26,for
29,47,10,27,us
29,47,10,28,all
29,47,10,29,was
29,47,10,30,insincere
29,47,10,31,that
29,47,10,32,your
29,47,10,33,behaviour
29,47,10,34,to
29,47,10,35,me
29,47,10,36,was
29,47,10,37,intended
29,47,10,38,only
29,47,10,39,to
29,47,10,40,deceive
29,47,10,41,let
29,47,10,42,it
29,47,10,43,be
29,47,10,44,told
29,47,10,45,as
29,47,10,46,soon
29,47,10,47,as
29,47,10,48,possible
29,47,11,0,
29,47,11,1,My
29,47,11,2,feelings
29,47,11,3,are
29,47,11,4,at
29,47,11,5,present
29,47,11,6,in
29,47,11,7,a
29,47,11,8,state
29,47,11,9,of
29,47,11,10,dreadful
29,47,11,11,indecision
29,47,12,0,
29,47,12,1,I
29,47,12,2,wish
29,47,12,3,to
29,47,12,4,acquit
29,47,12,5,you
29,47,12,6,but
29,47,12,7,certainty
29,47,12,8,on
29,47,12,9,either
29,47,12,10,side
29,47,12,11,will
29,47,12,12,be
29,47,12,13,ease
29,47,12,14,to
29,47,12,15,what
29,47,12,16,I
29,47,12,17,now
29,47,12,18,suffer
29,47,13,0,
29,47,13,1,If
29,47,13,2,your
29,47,13,3,sentiments
29,47,13,4,are
29,47,13,5,no
29,47,13,6,longer
29,47,13,7,what
29,47,13,8,they
29,47,13,9,were
29,47,13,10,you
29,47,13,11,will
29,47,13,12,return
29,47,13,13,my
29,47,13,14,notes
29,47,13,15,and
29,47,13,16,the
29,47,13,17,lock
29,47,13,18,of
29,47,13,19,my
29,47,13,20,hair
29,47,13,21,which
29,47,13,22,is
29,47,13,23,in
29,47,13,24,your
29,47,13,25,possession
29,48,1,0,M
29,48,2,0,D
29,49,0,0,That
29,49,0,1,such
29,49,0,2,letters
29,49,0,3,so
29,49,0,4,full
29,49,0,5,of
29,49,0,6,affection
29,49,0,7,and
29,49,0,8,confidence
29,49,0,9,could
29,49,0,10,have
29,49,0,11,been
29,49,0,12,so
29,49,0,13,answered
29,49,0,14,Elinor
29,49,0,15,for
29,49,0,16,Willoughby
29,49,0,17,s
29,49,0,18,sake
29,49,0,19,would
29,49,0,20,have
29,49,0,21,been
29,49,0,22,unwilling
29,49,0,23,to
29,49,0,24,believe
29,49,1,0,
29,49,1,1,But
29,49,1,2,her
29,49,1,3,condemnation
29,49,1,4,of
29,49,1,5,him
29,49,1,6,did
29,49,1,7,not
29,49,1,8,blind
29,49,1,9,her
29,49,1,10,to
29,49,1,11,the
29,49,1,12,impropriety
29,49,1,13,of
29,49,1,14,their
29,49,1,15,having
29,49,1,16,been
29,49,1,17,written
29,49,1,18,at
29,49,1,19,all
29,49,2,0,
29,49,2,1,and
29,49,2,2,she
29,49,2,3,was
29,49,2,4,silently
29,49,2,5,grieving
29,49,2,6,over
29,49,2,7,the
29,49,2,8,imprudence
29,49,2,9,which
29,49,2,10,had
29,49,2,11,hazarded
29,49,2,12,such
29,49,2,13,unsolicited
29,49,2,14,proofs
29,49,2,15,of
29,49,2,16,tenderness
29,49,2,17,not
29,49,2,18,warranted
29,49,2,19,by
29,49,2,20,anything
29,49,2,21,preceding
29,49,2,22,and
29,49,2,23,most
29,49,2,24,severely
29,49,2,25,condemned
29,49,2,26,by
29,49,2,27,the
29,49,2,28,event
29,49,2,29,when
29,49,2,30,Marianne
29,49,2,31,perceiving
29,49,2,32,that
29,49,2,33,she
29,49,2,34,had
29,49,2,35,finished
29,49,2,36,the
29,49,2,37,letters
29,49,2,38,observed
29,49,2,39,to
29,49,2,40,her
29,49,2,41,that
29,49,2,42,they
29,49,2,43,contained
29,49,2,44,nothing
29,49,2,45,but
29,49,2,46,what
29,49,2,47,any
29,49,2,48,one
29,49,2,49,would
29,49,2,50,have
29,49,2,51,written
29,49,2,52,in
29,49,2,53,the
29,49,2,54,same
29,49,2,55,situation
29,50,1,0,I
29,50,1,1,felt
29,50,1,2,myself
29,50,1,3,
29,50,2,0,
29,50,2,1,she
29,50,2,2,added
29,50,2,3,
29,50,3,0,to
29,50,3,1,be
29,50,3,2,as
29,50,3,3,solemnly
29,50,3,4,engaged
29,50,3,5,to
29,50,3,6,him
29,50,3,7,as
29,50,3,8,if
29,50,3,9,the
29,50,3,10,strictest
29,50,3,11,legal
29,50,3,12,covenant
29,50,3,13,had
29,50,3,14,bound
29,50,3,15,us
29,50,3,16,to
29,50,3,17,each
29,50,3,18,other
29,51,1,0,I
29,51,1,1,can
29,51,1,2,believe
29,51,1,3,it
29,51,1,4,
29,51,2,0,
29,51,2,1,said
29,51,2,2,Elinor
29,51,4,0,but
29,51,4,1,unfortunately
29,51,4,2,he
29,51,4,3,did
29,51,4,4,not
29,51,4,5,feel
29,51,4,6,the
29,51,4,7,same
29,52,1,0,He
29,52,1,1,DID
29,52,1,2,feel
29,52,1,3,the
29,52,1,4,same
29,52,1,5,Elinor
29,52,1,6,for
29,52,1,7,weeks
29,52,1,8,and
29,52,1,9,weeks
29,52,1,10,he
29,52,1,11,felt
29,52,1,12,it
29,52,2,0,
29,52,2,1,I
29,52,2,2,know
29,52,2,3,he
29,52,2,4,did
29,52,3,0,
29,52,3,1,Whatever
29,52,3,2,may
29,52,3,3,have
29,52,3,4,changed
29,52,3,5,him
29,52,3,6,now
29,52,3,7,(and
29,52,3,8,nothing
29,52,3,9,but
29,52,3,10,the
29,52,3,11,blackest
29,52,3,12,art
29,52,3,13,employed
29,52,3,14,against
29,52,3,15,me
29,52,3,16,can
29,52,3,17,have
29,52,3,18,done
29,52,3,19,it)
29,52,3,20,I
29,52,3,21,was
29,52,3,22,once
29,52,3,23,as
29,52,3,24,dear
29,52,3,25,to
29,52,3,26,him
29,52,3,27,as
29,52,3,28,my
29,52,3,29,own
29,52,3,30,soul
29,52,3,31,could
29,52,3,32,wish
29,52,4,0,
29,52,4,1,This
29,52,4,2,lock
29,52,4,3,of
29,52,4,4,hair
29,52,4,5,which
29,52,4,6,now
29,52,4,7,he
29,52,4,8,can
29,52,4,9,so
29,52,4,10,readily
29,52,4,11,give
29,52,4,12,up
29,52,4,13,was
29,52,4,14,begged
29,52,4,15,of
29,52,4,16,me
29,52,4,17,with
29,52,4,18,the
29,52,4,19,most
29,52,4,20,earnest
29,52,4,21,supplication
29,52,5,0,
29,52,5,1,Had
29,52,5,2,you
29,52,5,3,seen
29,52,5,4,his
29,52,5,5,look
29,52,5,6,his
29,52,5,7,manner
29,52,5,8,had
29,52,5,9,you
29,52,5,10,heard
29,52,5,11,his
29,52,5,12,voice
29,52,5,13,at
29,52,5,14,that
29,52,5,15,moment
29,52,6,0,
29,52,6,1,Have
29,52,6,2,you
29,52,6,3,forgot
29,52,6,4,the
29,52,6,5,last
29,52,6,6,evening
29,52,6,7,of
29,52,6,8,our
29,52,6,9,being
29,52,6,10,together
29,52,6,11,at
29,52,6,12,Barton
29,52,7,0,
29,52,7,1,The
29,52,7,2,morning
29,52,7,3,that
29,52,7,4,we
29,52,7,5,parted
29,52,7,6,too
29,52,8,0,
29,52,8,1,When
29,52,8,2,he
29,52,8,3,told
29,52,8,4,me
29,52,8,5,that
29,52,8,6,it
29,52,8,7,might
29,52,8,8,be
29,52,8,9,many
29,52,8,10,weeks
29,52,8,11,before
29,52,8,12,we
29,52,8,13,met
29,52,8,14,again
29,52,8,15,his
29,52,8,16,distress
